species;year;month;lon;lat
Pelophylax perezi;2020;9;-6,027806;39,9806
Pelophylax perezi;1993;1;-0,77;38,15
Pelophylax perezi;2019;3;-5,859083;38,90721
Pelophylax perezi;1979;5;-4,15;39,15
Pelophylax perezi;2018;4;-4,11;37,47
Pelophylax perezi;2021;6;-6,043511;37,31964
Pelophylax perezi;2006;1;-5,81;38,59
Pelophylax perezi;1979;5;-4,15;39,15
Pelophylax perezi;2004;1;-8,140953;38,52833
Pelophylax perezi;2010;10;-0,73;39,12
Pelophylax perezi;2012;4;-0,31;39,3
Pelophylax perezi;2007;1;-8,776915;37,85231
Pelophylax perezi;1979;5;-4,15;39,15
Pelophylax perezi;2021;3;-7,048835;37,21695
Pelophylax perezi;1979;5;-4,15;39,15
Pelophylax perezi;2006;1;-7,36;37,35
Pelophylax perezi;2021;5;-5,461622;36,43592
Pelophylax perezi;2016;4;-0,69;38,28
Pelophylax perezi;2016;8;-0,47;39,28
Pelophylax perezi;2007;1;-7,266695;37,86474
Pelophylax perezi;1979;5;-4,15;39,15
Pelophylax perezi;2022;4;-4,783062;36,92381
Pelophylax perezi;2006;1;-0,26;39,76
Pelophylax perezi;1978;8;-4,52;39,5
Pelophylax perezi;2006;1;-4,09;38,62
Pelophylax perezi;2019;10;-7,062484;37,21827
Pelophylax perezi;1993;1;-8,595247;39,3418
Pelophylax perezi;1979;9;-3,77;39,23
Pelophylax perezi;2006;1;-3,06;37,09
Pelophylax perezi;2005;5;-8,307303;39,18399
Pelophylax perezi;2010;8;-8,983007;38,74209
Pelophylax perezi;1978;8;-4,18;38,71
Pelophylax perezi;2004;1;-7,549194;39,42357
Pelophylax perezi;2020;6;-7,242158;37,61877
Pelophylax perezi;2022;4;-4,74;37,88
Pelophylax perezi;2001;1;-1,32;39,33
Pelophylax perezi;1978;8;-4,18;38,71
Pelophylax perezi;2006;1;-5,42;37,16
Pelophylax perezi;2004;1;-7,435071;39,33199
Pelophylax perezi;2007;1;-7,386281;38,76608
Pelophylax perezi;2006;1;-3,64;39,34
Pelophylax perezi;1982;7;-4,83;39,48
Pelophylax perezi;2006;1;-7,36;37,62
Pelophylax perezi;2005;6;-7,739427;38,63639
Pelophylax perezi;2019;3;-6,176819;37,91734
Pelophylax perezi;2017;5;-3,585349;37,17809
Pelophylax perezi;2022;3;-6,519415;39,47351
Pelophylax perezi;2013;4;-5,84861;37,73777
Pelophylax perezi;2005;6;-7,221055;39,19104
Pelophylax perezi;2020;6;-4,771863;37,88069
Pelophylax perezi;2020;7;-8,015415;38,99374
Pelophylax perezi;2011;1;-0,44;39,04
Pelophylax perezi;2019;6;-8,330321;39,6924
Pelophylax perezi;1978;7;-4,18;38,71
Pelophylax perezi;2003;1;-8,375317;38,2653
Pelophylax perezi;2012;4;-0,74;38,94
Pelophylax perezi;2021;3;-7,10175;37,60867
Pelophylax perezi;2006;1;-5,83;39,04
Pelophylax perezi;1982;7;-4,83;39,48
Pelophylax perezi;2006;1;-4,56;39,06
Pelophylax perezi;1990;1;-7,428085;38,48144
Pelophylax perezi;2021;6;-4,968521;37,94933
Pelophylax perezi;2022;4;-4,890946;36,51233
Pelophylax perezi;2021;8;-7,24554;39,27065
Pelophylax perezi;1982;7;-4,83;39,48
Pelophylax perezi;2021;6;-8,59295;37,32203
Pelophylax perezi;2004;1;-7,323378;39,15023
Pelophylax perezi;2019;5;-6,306634;37,54759
Pelophylax perezi;2006;1;-1,58;37,8
Pelophylax perezi;1997;1;0,07;38,77
Pelophylax perezi;1971;8;-4,3;38,4
Pelophylax perezi;2021;11;-7,00987;38,88714
Pelophylax perezi;2004;1;-7,193815;39,68887
Pelophylax perezi;2017;3;-8,688037;37,9691
Pelophylax perezi;2006;1;-0,86;39,14
Pelophylax perezi;1978;7;-3,93;38,98
Pelophylax perezi;2016;6;-9,252291;38,76415
Pelophylax perezi;1990;1;-9,063598;39,64752
Pelophylax perezi;2002;1;-7,340193;38,4296
Pelophylax perezi;2004;1;-8,243236;39,70045
Pelophylax perezi;2021;6;-1,187388;37,98535
Pelophylax perezi;1973;4;-3,2;39,39
Pelophylax perezi;2022;7;-7,958035;37,85026
Pelophylax perezi;2020;10;-7,056261;37,22392
Pelophylax perezi;1996;1;-1,43;39,69
Pelophylax perezi;2006;1;-4,55;38,52
Pelophylax perezi;2016;5;-9,251947;38,76389
Pelophylax perezi;2003;5;-7,095385;39,8357
Pelophylax perezi;2020;6;-6,710433;37,48252
Pelophylax perezi;2018;5;-5,263368;36,73197
Pelophylax perezi;1973;4;-2,44;38,51
Pelophylax perezi;2005;5;-8,329392;38,80246
Pelophylax perezi;2021;11;-7,009788;38,88656
Pelophylax perezi;2022;4;-4,399088;36,78977
Pelophylax perezi;2002;1;-7,572799;38,25243
Pelophylax perezi;2007;1;-8,85596;38,94799
Pelophylax perezi;2006;1;-6,07;38,59
Pelophylax perezi;2007;1;-7,35469;37,75617
Pelophylax perezi;1973;4;-2,44;38,51
Pelophylax perezi;2006;1;-4,97;37,08
Pelophylax perezi;2002;1;-7,810096;37,71435
Pelophylax perezi;2016;4;-8,803516;37,31693
Pelophylax perezi;1984;2;-3,9;36,8
Pelophylax perezi;2002;1;-8,375576;38,26583
Pelophylax perezi;2004;3;-9,188508;39,27332
Pelophylax perezi;2016;4;-0,76;38,21
Pelophylax perezi;2007;1;-7,699018;39,90871
Pelophylax perezi;2005;6;-8,146534;38,78267
Pelophylax perezi;1984;2;-3,9;36,8
Pelophylax perezi;2020;9;-5,245254;36,56499
Pelophylax perezi;2017;4;-6,05;37,84
Pelophylax perezi;1993;4;-7,340193;38,4296
Pelophylax perezi;2020;2;-9,292107;39,27922
Pelophylax perezi;2006;1;-6,2;38,32
Pelophylax perezi;1971;4;-3,01;37,92
Pelophylax perezi;2017;5;-5,503677;36,08022
Pelophylax perezi;2006;1;-4,11;39,61
Pelophylax perezi;1993;1;-8,020098;38,97795
Pelophylax perezi;2020;5;-9,13952;39,27568
Pelophylax perezi;2001;6;-8,254737;38,61923
Pelophylax perezi;2020;11;-6,07123;39,96087
Pelophylax perezi;2007;1;-7,8036;39,42773
Pelophylax perezi;1970;4;-5,21;39,9
Pelophylax perezi;2016;7;-3,588836;37,1768
Pelophylax perezi;2022;2;-4,485448;36,65608
Pelophylax perezi;2016;9;-4,045;38,15662
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2022;3;-3,5338;37,2388
Pelophylax perezi;2019;8;-8,194567;39,46322
Pelophylax perezi;2005;5;-8,348506;38,7649
Pelophylax perezi;2007;1;-6,982702;39,02348
Pelophylax perezi;2021;2;-6,620772;37,91138
Pelophylax perezi;1970;4;-5,21;39,9
Pelophylax perezi;2006;1;-3,06;39,43
Pelophylax perezi;2001;1;-1;38,16
Pelophylax perezi;2002;1;-8,574423;38,07235
Pelophylax perezi;1970;4;-5,21;39,9
Pelophylax perezi;2016;10;-6,154709;37,22956
Pelophylax perezi;2021;4;-8,937782;38,89395
Pelophylax perezi;2005;1;-7,422857;39,8724
Pelophylax perezi;1990;1;-8,727652;37,67687
Pelophylax perezi;2021;5;-0,48041;38,78762
Pelophylax perezi;2021;4;-8,485382;37,16166
Pelophylax perezi;2006;1;-3,64;39,25
Pelophylax perezi;1970;4;-5,21;39,9
Pelophylax perezi;2013;4;-3,924243;36,74021
Pelophylax perezi;2006;1;-4,99;38,07
Pelophylax perezi;2001;10;-7,386129;39,47154
Pelophylax perezi;2012;3;-8,294142;37,07504
Pelophylax perezi;2012;2;-9,302743;38,96469
Pelophylax perezi;2007;1;-7,446358;39,86253
Pelophylax perezi;1970;4;-5,21;39,9
Pelophylax perezi;2010;10;-4,818443;37,84342
Pelophylax perezi;2019;8;-4,27;37,44
Pelophylax perezi;2017;5;-8,194692;37,08983
Pelophylax perezi;2018;6;-7,130402;37,97698
Pelophylax perezi;1979;9;-4,47;39,64
Pelophylax perezi;1992;6;-7,695084;37,80326
Pelophylax perezi;2022;2;-5,777021;37,93502
Pelophylax perezi;2018;10;-6,061859;39,96724
Pelophylax perezi;2022;2;-4,780506;37,93459
Pelophylax perezi;1978;8;-4,5;39,61
Pelophylax perezi;2005;1;-7,186728;39,95904
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2006;1;-6,05;39,22
Pelophylax perezi;2006;1;-0,86;39,05
Pelophylax perezi;1974;7;-4,33;39,54
Pelophylax perezi;2019;8;-7,864282;37,06868
Pelophylax perezi;1994;7;-8,825979;39,88299
Pelophylax perezi;1977;9;-4,39;39,7
Pelophylax perezi;2004;1;-8,254737;38,61923
Pelophylax perezi;2006;1;-4,56;38,97
Pelophylax perezi;1995;1;-0,42;38,6
Pelophylax perezi;1974;7;-4,33;39,54
Pelophylax perezi;2019;11;-4,89;37,92
Pelophylax perezi;1993;1;-8,135532;38,97886
Pelophylax perezi;2004;1;-8,363988;39,25066
Pelophylax perezi;2018;5;-5,86472;36,32626
Pelophylax perezi;2003;6;-8,312326;37,47597
Pelophylax perezi;2021;3;-6,074335;37,29805
Pelophylax perezi;2012;5;-5,77243;37,8458
Pelophylax perezi;2007;1;-8,068873;39,10074
Pelophylax perezi;2022;4;-2,09145;38,18031
Pelophylax perezi;2006;1;-6,85;39,59
Pelophylax perezi;2013;3;-8,143191;37,09193
Pelophylax perezi;2018;4;2,965043;39,79368
Pelophylax perezi;2004;1;-7,926128;37,53522
Pelophylax perezi;2020;2;-5,264009;36,53737
Pelophylax perezi;2006;1;-5,93;38,77
Pelophylax perezi;1997;7;-7,31909;39,33037
Pelophylax perezi;2006;1;-5;38,16
Pelophylax perezi;2012;5;-5,503595;36,08008
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;2006;1;-6,21;38,05
Pelophylax perezi;2021;8;-8,766235;38,10416
Pelophylax perezi;2020;10;-6,645057;37,05282
Pelophylax perezi;2020;10;-5,04;37,98
Pelophylax perezi;2003;1;-8,538884;38,16174
Pelophylax perezi;2006;1;-5,32;37,52
Pelophylax perezi;2022;4;-5,905677;37,35807
Pelophylax perezi;2010;6;-0,53;38,76
Pelophylax perezi;2012;10;-8,75823;37,07669
Pelophylax perezi;2021;3;-9,309873;39,17746
Pelophylax perezi;2004;4;-8,010808;39,3459
Pelophylax perezi;2021;8;-9,437999;38,78479
Pelophylax perezi;2017;1;-8,01;37,2
Pelophylax perezi;2007;1;-8,27199;38,13703
Pelophylax perezi;2019;1;-5,645994;36,07411
Pelophylax perezi;2021;7;-4,55529;37,01108
Pelophylax perezi;2005;6;-8,2311;38,92145
Pelophylax perezi;2008;6;-6,028764;39,84931
Pelophylax perezi;2004;1;-8,485752;38,44023
Pelophylax perezi;2007;1;-7,837932;39,9754
Pelophylax perezi;2018;2;-5,760905;37,90612
Pelophylax perezi;1990;1;-8,185062;38,24635
Pelophylax perezi;2022;5;-6,82566;37,56782
Pelophylax perezi;2004;1;-8,596797;39,07148
Pelophylax perezi;2006;1;-4,55;38,79
Pelophylax perezi;2006;1;-3,06;38,44
Pelophylax perezi;1990;1;-8,568722;37,5233
Pelophylax perezi;2005;6;-8,087977;38,80732
Pelophylax perezi;2004;1;-7,916932;38,166
Pelophylax perezi;2019;6;-4,785519;37,86995
Pelophylax perezi;2020;5;-4,769042;37,8799
Pelophylax perezi;2021;5;-0,7481;38,17548
Pelophylax perezi;2006;1;-6,96;39,6
Pelophylax perezi;2018;7;-0,083184;38,59125
Pelophylax perezi;2007;1;-7,320823;38,96262
Pelophylax perezi;2007;1;-7,674417;39,82092
Pelophylax perezi;1977;9;-3,51;39,7
Pelophylax perezi;1990;1;-8,794777;39,14526
Pelophylax perezi;2006;1;-0,25;39,85
Pelophylax perezi;2004;1;-7,227882;38,33784
Pelophylax perezi;2005;5;-6,180646;38,99776
Pelophylax perezi;2021;4;-9,121809;38,89543
Pelophylax perezi;2006;1;-6,19;38,59
Pelophylax perezi;2007;1;-7,617715;39,18515
Pelophylax perezi;1975;5;-4,33;39,54
Pelophylax perezi;2004;1;-7,69981;37,53294
Pelophylax perezi;2005;5;-8,092472;39,32331
Pelophylax perezi;1997;7;-7,32124;39,2403
Pelophylax perezi;2006;1;-3,75;39,25
Pelophylax perezi;1976;6;-3,76;39,88
Pelophylax perezi;2019;6;-3,619631;37,19698
Pelophylax perezi;2019;1;-6,566924;37,04697
Pelophylax perezi;2014;6;-5,940943;39,6641
Pelophylax perezi;1976;6;-3,76;39,88
Pelophylax perezi;1997;1;-0,65;38,6
Pelophylax perezi;2006;1;-4,55;38,43
Pelophylax perezi;2006;1;-5,21;37,52
Pelophylax perezi;2022;4;-4,881251;36,98049
Pelophylax perezi;2006;1;-0,84;39,78
Pelophylax perezi;1976;6;-3,76;39,88
Pelophylax perezi;2004;1;-7,344308;38,24943
Pelophylax perezi;2019;3;-6,083016;39,94432
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;2006;1;-3,29;39,43
Pelophylax perezi;2016;8;-9,240677;38,67096
Pelophylax perezi;2003;6;-8,206558;37,50609
Pelophylax perezi;2021;4;-9,154207;38,73135
Pelophylax perezi;1976;6;-3,76;39,88
Pelophylax perezi;2019;3;-4,866446;37,98108
Pelophylax perezi;2004;6;-8,363604;37,93747
Pelophylax perezi;2019;12;-4,3;37,49
Pelophylax perezi;2022;2;-3,59;37,17
Pelophylax perezi;2022;5;-3,585765;37,17818
Pelophylax perezi;1976;6;-3,76;39,88
Pelophylax perezi;2016;4;-8,752522;39,46149
Pelophylax perezi;2014;9;-5,4601;36,42908
Pelophylax perezi;2002;1;-7,572799;38,25243
Pelophylax perezi;2017;4;-9,137;39,276
Pelophylax perezi;2006;1;1,33;38,88
Pelophylax perezi;2003;4;-7,897653;39,42739
Pelophylax perezi;2018;4;-6,039151;39,98452
Pelophylax perezi;2001;10;-7,382951;39,46267
Pelophylax perezi;2020;5;-0,261677;38,87909
Pelophylax perezi;2020;2;-5,938993;37,35279
Pelophylax perezi;2007;1;-8,256176;39,3424
Pelophylax perezi;2006;1;-7,36;37,53
Pelophylax perezi;2004;6;-8,387116;39,68331
Pelophylax perezi;2002;1;-8,042744;37,26582
Pelophylax perezi;2019;11;-3,52;37,23
Pelophylax perezi;2019;5;-4,769079;37,88002
Pelophylax perezi;1990;1;-7,803605;39,42772
Pelophylax perezi;2003;4;-7,724339;38,99614
Pelophylax perezi;2007;1;-8,118284;39,27622
Pelophylax perezi;2004;3;-9,042723;39,09562
Pelophylax perezi;2022;7;-8,0247;38,89936
Pelophylax perezi;2014;5;-5,77181;37,93419
Pelophylax perezi;2013;6;-9,252033;38,76385
Pelophylax perezi;2022;5;-6,182706;39,82432
Pelophylax perezi;1990;1;-7,666017;39,36088
Pelophylax perezi;2019;1;-7,158463;39,24821
Pelophylax perezi;2020;2;-6,174993;37,20197
Pelophylax perezi;1995;1;-0,77;38,15
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2001;1;-1,2;39,24
Pelophylax perezi;2002;1;-7,685429;38,34387
Pelophylax perezi;2014;5;-5,771781;37,93425
Pelophylax perezi;2021;4;-5,935703;37,35545
Pelophylax perezi;2006;1;-5,2;37,43
Pelophylax perezi;2005;1;-7,315296;39,70191
Pelophylax perezi;2020;2;-6,480991;37,12833
Pelophylax perezi;2001;6;-8,254737;38,61923
Pelophylax perezi;2004;1;-9,173916;38,71159
Pelophylax perezi;2021;4;-8,545949;37,31946
Pelophylax perezi;2006;1;-0,25;39,94
Pelophylax perezi;2004;1;-7,09203;39,14666
Pelophylax perezi;2007;1;-7,763698;39,71215
Pelophylax perezi;2019;3;-6,027991;39,84521
Pelophylax perezi;2019;5;-5,987892;37,37354
Pelophylax perezi;2011;2;-5,629449;37,86286
Pelophylax perezi;2022;5;-6,028198;39,84519
Pelophylax perezi;2004;3;-9,187928;39,27348
Pelophylax perezi;2007;1;-8,180201;39,91139
Pelophylax perezi;2006;1;-0,29;38,86
Pelophylax perezi;1990;1;-7,0041;38,15402
Pelophylax perezi;2012;5;-5,77186;37,93423
Pelophylax perezi;2004;6;-8,387852;39,68317
Pelophylax perezi;2010;1;-1,46;39,47
Pelophylax perezi;2022;2;-5,513597;36,50176
Pelophylax perezi;2006;1;-4,99;37,89
Pelophylax perezi;1990;1;-8,120129;37,14858
Pelophylax perezi;2004;4;-7,978651;39,28135
Pelophylax perezi;2007;1;-8,779673;38,68534
Pelophylax perezi;1987;7;-0,5;38,68
Pelophylax perezi;2006;1;-3,99;39,79
Pelophylax perezi;2005;4;-8,323983;38,62259
Pelophylax perezi;2021;8;-7,245404;39,27072
Pelophylax perezi;2001;10;-7,384345;39,46625
Pelophylax perezi;2007;1;-7,867801;39,23102
Pelophylax perezi;2004;4;-8,173025;38,0918
Pelophylax perezi;2011;8;-4,783958;37,87129
Pelophylax perezi;2001;1;-7,354427;37,79899
Pelophylax perezi;2005;5;-8,152468;37,53706
Pelophylax perezi;2007;1;-8,631399;38,99228
Pelophylax perezi;2019;5;-4,26;37,44
Pelophylax perezi;2006;1;-5,91;38,23
Pelophylax perezi;2020;6;-7,249987;37,77207
Pelophylax perezi;2006;1;-5,55;37,6
Pelophylax perezi;2020;7;-6,031303;39,99411
Pelophylax perezi;2015;2;-4,38;37,49
Pelophylax perezi;2010;5;-0,63;38,7
Pelophylax perezi;2004;1;-7,695084;37,80326
Pelophylax perezi;2021;5;-8,008332;37,20783
Pelophylax perezi;2006;1;-3,74;38,44
Pelophylax perezi;2006;1;-1,08;39,42
Pelophylax perezi;1995;1;-0,63;39,05
Pelophylax perezi;2021;11;-7,010015;38,8872
Pelophylax perezi;2018;10;-6,080982;39,94883
Pelophylax perezi;2017;8;-8,42259;37,20313
Pelophylax perezi;2021;10;-4,426093;36,7609
Pelophylax perezi;2004;1;-7,448908;38,70143
Pelophylax perezi;2004;1;-7,543552;39,69379
Pelophylax perezi;2017;5;-6,166835;37,91744
Pelophylax perezi;1984;1;-0,88;38,6
Pelophylax perezi;2007;1;-7,922824;38,57385
Pelophylax perezi;2020;7;-9,248037;38,65531
Pelophylax perezi;2004;1;-8,04045;37,44607
Pelophylax perezi;2005;6;-7,32165;39,29254
Pelophylax perezi;2006;1;-0,52;38,96
Pelophylax perezi;2020;4;-5,330378;36,19798
Pelophylax perezi;2019;12;-6,344146;37,60669
Pelophylax perezi;2016;3;-8,691174;37,58697
Pelophylax perezi;2021;2;-4,720127;37,96456
Pelophylax perezi;2022;2;-5,785759;37,85278
Pelophylax perezi;2022;4;-8,807005;37,13913
Pelophylax perezi;2005;1;-7,224934;39,72531
Pelophylax perezi;2021;4;-0,419316;38,37717
Pelophylax perezi;1990;1;-7,681353;37,23289
Pelophylax perezi;2016;4;-4,555271;37,01088
Pelophylax perezi;2006;1;-1,58;37,89
Pelophylax perezi;2007;1;-8,985005;39,38535
Pelophylax perezi;2006;1;-4,11;39,7
Pelophylax perezi;2020;3;-4,781915;37,87526
Pelophylax perezi;2022;3;-6,844056;38,83037
Pelophylax perezi;2021;5;-8,213159;38,63521
Pelophylax perezi;2006;6;-7,35114;39,73705
Pelophylax perezi;2017;4;-6,684758;37,22047
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2015;3;-7,347036;38,6068
Pelophylax perezi;2016;4;-4,962987;36,66477
Pelophylax perezi;1990;1;-8,89804;39,49517
Pelophylax perezi;1997;1;-0,54;38,33
Pelophylax perezi;2021;11;-7,010055;38,88712
Pelophylax perezi;2006;1;-5,94;38,86
Pelophylax perezi;1991;1;-0,39;39,41
Pelophylax perezi;2006;1;-6,17;38,95
Pelophylax perezi;1987;3;-6,14;36,68
Pelophylax perezi;2020;2;-7,164409;37,664
Pelophylax perezi;2010;6;-1,09;39,13
Pelophylax perezi;2004;1;-8,015087;39,33834
Pelophylax perezi;1987;3;-6,14;36,68
Pelophylax perezi;1995;1;-0,26;39,67
Pelophylax perezi;2006;1;-5,28;39,77
Pelophylax perezi;2017;5;-6,033854;37,88499
Pelophylax perezi;2020;6;-5,14097;37,02951
Pelophylax perezi;2020;6;-0,612595;38,73181
Pelophylax perezi;2018;5;-6,491943;37,12855
Pelophylax perezi;2022;7;-4,796314;39,21372
Pelophylax perezi;2007;1;-7,723712;39,99647
Pelophylax perezi;2018;10;2,914159;39,87578
Pelophylax perezi;1996;11;-8,35987;39,70116
Pelophylax perezi;2009;5;-0,51;38,69
Pelophylax perezi;1987;3;-6,14;36,68
Pelophylax perezi;1994;8;-8,719397;37,26936
Pelophylax perezi;2007;1;-7,576931;39,4696
Pelophylax perezi;1987;3;-6,14;36,68
Pelophylax perezi;2006;1;-4,09;38,71
Pelophylax perezi;2005;6;-7,440509;39,44505
Pelophylax perezi;2012;5;-5,7511;37,80784
Pelophylax perezi;2017;10;-6,150467;37,21752
Pelophylax perezi;2006;1;-0,97;39,15
Pelophylax perezi;2004;1;-8,371172;38,43967
Pelophylax perezi;2021;7;-8,890298;38,60476
Pelophylax perezi;2022;4;-7,137208;37,9596
Pelophylax perezi;2019;8;-8,204251;37,60038
Pelophylax perezi;2022;5;-5,853574;39,77839
Pelophylax perezi;2005;5;-8,346755;38,76502
Pelophylax perezi;2020;8;-4,562124;37,64005
Pelophylax perezi;2006;1;-0,84;39,68
Pelophylax perezi;2000;4;-7,32124;39,2403
Pelophylax perezi;1990;1;-8,472458;37,17192
Pelophylax perezi;2021;11;-7,010045;38,88699
Pelophylax perezi;2018;11;-4,76;37,94
Pelophylax perezi;2015;5;-4,770881;37,91781
Pelophylax perezi;2006;1;-3,76;39,97
Pelophylax perezi;2006;1;-1,89;39,79
Pelophylax perezi;2019;1;-5,641496;36,52119
Pelophylax perezi;2006;1;-1,46;38,25
Pelophylax perezi;2020;12;-5,492639;39,0643
Pelophylax perezi;2003;4;-7,607378;39,53381
Pelophylax perezi;2012;3;-8,596029;37,31516
Pelophylax perezi;1993;1;-0,38;39,5
Pelophylax perezi;2005;5;-8,781403;39,97857
Pelophylax perezi;2012;5;-0,19;38,73
Pelophylax perezi;2018;6;-6,066032;37,99857
Pelophylax perezi;2017;6;-4,768522;37,93268
Pelophylax perezi;2021;10;-7,009669;38,88631
Pelophylax perezi;2016;2;-7,50204;38,41452
Pelophylax perezi;2011;5;-8,753296;39,46195
Pelophylax perezi;2017;7;-5,582614;38,01138
Pelophylax perezi;2022;4;-7,019165;37,63227
Pelophylax perezi;2011;3;-1,176263;37,59788
Pelophylax perezi;2010;7;-0,2;38,71
Pelophylax perezi;2006;1;-1,07;39,87
Pelophylax perezi;2007;1;-8,104686;39,64844
Pelophylax perezi;2004;11;-7,870749;39,1786
Pelophylax perezi;2007;1;-7,089982;38,08163
Pelophylax perezi;2004;4;-7,968554;39,34681
Pelophylax perezi;1978;8;-5,06;39,59
Pelophylax perezi;1994;6;-8,007397;39,87887
Pelophylax perezi;2013;12;-4,26;37,44
Pelophylax perezi;2018;8;-6,344155;37,60673
Pelophylax perezi;2006;1;-3,29;38,44
Pelophylax perezi;2018;8;-5,983937;38,11945
Pelophylax perezi;2008;8;-1,08;39,71
Pelophylax perezi;2007;1;-7,768127;37,12391
Pelophylax perezi;2019;7;-5,404054;36,2052
Pelophylax perezi;2012;3;-8,753707;39,46184
Pelophylax perezi;2006;1;-3,06;39,8
Pelophylax perezi;2017;8;-4,76;37,9
Pelophylax perezi;2018;4;-5,44711;36,657
Pelophylax perezi;2013;10;2,91;39,87
Pelophylax perezi;1995;1;-1,43;39,33
Pelophylax perezi;2012;5;-0,64;38,74
Pelophylax perezi;2006;1;-6,2;38,14
Pelophylax perezi;2017;12;-4,89;37,92
Pelophylax perezi;2016;11;-5,833023;37,8879
Pelophylax perezi;2016;5;-5,403782;36,2049
Pelophylax perezi;2003;5;-7,062807;39,88884
Pelophylax perezi;2020;7;-6,220862;39,61263
Pelophylax perezi;2022;1;2,915384;39,87954
Pelophylax perezi;2005;1;-7,418339;39,73933
Pelophylax perezi;2004;1;-9,175016;39,16216
Pelophylax perezi;1990;1;-7,722864;38,70384
Pelophylax perezi;2013;4;-6,02427;39,84802
Pelophylax perezi;2019;5;-5,934175;37,35635
Pelophylax perezi;2006;1;-1,47;37,53
Pelophylax perezi;2020;5;-4,777623;37,90261
Pelophylax perezi;1990;1;-8,019834;38,92518
Pelophylax perezi;2020;6;-5,276206;37,79937
Pelophylax perezi;1984;7;-6,32;39,05
Pelophylax perezi;2020;11;-7,900424;37,18982
Pelophylax perezi;1997;3;-7,435071;39,33199
Pelophylax perezi;2018;2;-5,760983;37,90597
Pelophylax perezi;2010;4;-6,029702;39,84654
Pelophylax perezi;2007;1;-7,779175;39,33992
Pelophylax perezi;2014;2;-9,033723;38,61206
Pelophylax perezi;2004;7;-8,057917;39,7337
Pelophylax perezi;2019;8;-9,292164;39,27925
Pelophylax perezi;2013;4;-6,029029;39,84941
Pelophylax perezi;2012;6;-0,54;38,62
Pelophylax perezi;2020;3;-5,987618;37,3716
Pelophylax perezi;2021;5;-5,332686;36,74363
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2020;1;-5,614954;36,74065
Pelophylax perezi;2003;3;-9,175688;39,43248
Pelophylax perezi;2005;6;-7,340924;39,67495
Pelophylax perezi;2012;3;-8,609333;37,1402
Pelophylax perezi;2006;1;-3,76;39,88
Pelophylax perezi;2022;2;-4,485848;36,6561
Pelophylax perezi;2022;3;-6,094584;37,57832
Pelophylax perezi;1998;6;-0,05;39,93
Pelophylax perezi;1992;1;-0,86;39,05
Pelophylax perezi;2020;9;-8,068557;39,08166
Pelophylax perezi;2018;7;-5,93949;39,66441
Pelophylax perezi;2019;10;-4,678194;37,95403
Pelophylax perezi;2022;3;-3,5338;37,2388
Pelophylax perezi;2005;4;-7,492896;39,73678
Pelophylax perezi;2022;7;-9,29169;39,27741
Pelophylax perezi;2017;5;-4,675043;36,93693
Pelophylax perezi;2020;2;-5,352061;36,75563
Pelophylax perezi;1983;12;-0,47;38,99
Pelophylax perezi;1990;1;-8,386704;37,28151
Pelophylax perezi;2017;4;-8,421185;37,20417
Pelophylax perezi;2022;3;-6,51917;39,47323
Pelophylax perezi;2020;5;-6,747385;37,85878
Pelophylax perezi;2019;6;2,791916;39,78002
Pelophylax perezi;2022;2;-6,170099;37,7432
Pelophylax perezi;2021;5;-0,355503;39,45891
Pelophylax perezi;2019;4;-5,93568;37,3557
Pelophylax perezi;2021;4;-7,428455;39,28424
Pelophylax perezi;2013;8;-0,7;39,82
Pelophylax perezi;2002;3;-8,135532;38,97886
Pelophylax perezi;2021;3;-7,880556;37,1825
Pelophylax perezi;2006;1;-6,02;39,85
Pelophylax perezi;2004;6;-7,345965;38,54103
Pelophylax perezi;2006;1;-4,18;36,82
Pelophylax perezi;2021;11;-7,009898;38,88712
Pelophylax perezi;2006;1;-0,39;39,41
Pelophylax perezi;2019;4;-5,668006;39,19123
Pelophylax perezi;2010;10;-9,154837;38,73163
